"","id","1","2","3","4","5","6","7","8","9","10"
"1",16420,0.0145304900849977,0.0594080588425894,0.61151673185935,0.02,0.02,0.51,0.259447186903385,0.295205628917823,0.978775032604563,0.982545715635067
"2",7304,0.997239890679732,0.999812216750041,0.998956306348197,0.02,0.02,0.51,0.999922981952211,0.995189105465667,0.99483999432558,0.831438097473712
"3",19375,5.90331783243926e-06,3.26974872621489e-06,0.00270973985512,0.51,0.51,0.02,6.04323543651569e-05,0.000789897738074591,0.000109151357535506,9.12447430164796e-06
"4",1367,0.947397887843122,0.931329734485032,0.913115183924222,0.284048400098881,0.748258622975082,0.782271550728506,0.77286208557534,0.540689934010514,0.977498710067081,0.683803808586388
"5",5083,0.99927685215061,0.998446710155118,0.997990918901886,0.51,0.51,0.51,0.93662127255813,0.996483829694566,0.965283778693685,0.998762457442362
"6",6350,0.23326188436264,0.494741625608881,0.923761584965697,0.51,0.51,0.51,0.978196522561779,0.460679045660163,0.91186085517639,0.917198104430748
"7",2771,0.993865316227375,0.99627472706887,0.996689087806867,0.02,0.02,0.51,0.99566305524395,0.993678909500256,0.99907997288698,0.991945948670229
"8",19736,1.53075253659592e-07,2.12195879211072e-09,1.50687785787289e-09,0.02,0.51,0.02,2.70029672008192e-07,1.6967510328924e-09,0,2.81666134828458e-09
"9",9345,0.00196740961416329,0.141016265984493,0.765701242831929,0.02,0.02,0.51,0.142620430015286,0.714434586284931,0.124048660468957,0.0103580661713455
"10",13486,7.5844218778705e-05,0.000828531471213772,0.000730306348319461,0.51,0.02,0.02,0.000827729795517665,0.00279035441018277,0.000209452984271862,0.00976973062047316
"11",19743,8.93671235208906e-05,0.00176358435140537,0.00795087562207192,0.02,0.02,0.51,6.64563004094852e-05,0.000101448406284245,2.52045700941441e-05,0.000285056473962401
"12",4833,0.999992297661314,0.999987081730634,0.999714588165917,0.51,0.02,0.02,0.999829536399035,0.999700160808091,0.99981985039781,0.997469180093553
"13",3730,0.997912592421929,0.98577725881751,0.968516006205316,0.51,0.02,0.02,0.972421862167711,0.844844813479296,0.904258637979112,0.961715873808638
"14",1388,0.97106789322838,0.979757495642702,0.985275683230439,1,0.343095500276848,0.02,0.818262628926734,0.985502650856482,0.389919005545218,0.885082031939484
"15",12307,0.00290510726641806,0.0050894046652294,0,0.02,0.02,0.51,0,0,0.605274582639802,1
"16",3153,0.757246530321336,0.770583290017635,0.843641042945431,0.51,0.02,0.51,0.16448222900822,0.991199554468085,0.970690775317195,0.257006229368007
"17",14946,0.387941857968639,0.561841452611702,0.291368733897498,0.51,0.02,0.02,0.419667753004474,0.322378597344445,0.297822593956846,0.733785538777354
"18",16435,0.0116261551495404,0.0149342247220436,0.0225610077719285,0.51,0.02,0.51,0.0110634367866754,0.374474004396031,0.0190060484156269,0.158223861024206
"19",15035,2.15587038952581e-06,3.34614783028196e-06,1.7533618072723e-05,0.51,0.51,0.02,2.95368600518521e-07,5.5904102275557e-08,9.87434754518529e-07,1.73979861878824e-08
"20",1073,0.156777943306042,0.0531070873564758,0.559845138049614,0.51,0.02,0.02,0.474893900764205,0.0857884920926973,0.106568997080437,0.271441592919349
"21",12808,0.00209905687438503,0.00222016230586722,0.00339837560055932,0.02,0.02,0.02,0.0108319487762569,0.0129386748293191,0.0139311300439428,0.00297823439703615
"22",17078,1.77388283319799e-05,7.00204716547945e-06,3.24972567514115e-06,0.02,0.51,0.02,1.1292694768302e-05,0.00117512780214409,0.000296678587012903,9.70727731472664e-05
"23",19629,0.0164865959480815,0.0761965789438096,0.0110135941340874,0.02,0.51,0.51,0.0174716377122908,0.00537351511073402,0.00235326462296551,0.129883079387715
"24",12856,0.952352187814889,0.953013581169135,0.971679993123088,0.51,0.02,0.51,0.484694710252607,0.129230275112652,0.287422943584559,0.338258195003417
"25",10577,0.237815179218117,0.283965612220255,0.360985753139148,1,1,0.51,0.147251053573005,0.0884135926857924,0.0323521876615047,0.359913090384687
"26",5332,0.96313549394149,0.998774962002504,0.993211447061326,0.02,0.02,0.51,0.962668473927825,0.935666577250993,0.997295229703091,0.977504758137024
"27",13329,0.116798723505582,0.307852779561435,0.837846314382592,0,0.51,0.51,0.105147226840438,0.323366367576683,0.641525230430903,0.360551422758966
"28",13368,0.00677730890370088,0.002479469531745,1,0.51,0.51,0.51,0.0254401967401715,0.0534891029395053,0.0143568044256166,0.0148231891396509
"29",5047,0.999797925759394,0.999846435895078,0.999845638027446,0.02,0.51,0.51,0.988393324226387,0.999884054017124,0.986482736726555,0.999414034207478
"30",9511,0.666223845145091,0.708912757750083,0.0880587305346928,0.51,0.51,0.02,0.0418799548318202,0.077898158962775,0.891936120304914,0.151059087161301
"31",11085,0.151066470494578,0.0542144861841357,0.131024843942615,0.02,0.02,0.02,0.245752587054161,0.0106944514008875,0.00604346990805662,0.0502575267693313
"32",13965,4.42069966470749e-07,4.23894670480265e-07,8.97036473552187e-07,0.51,0.51,1,0.000957754045518534,5.44589180876011e-05,3.31589087656095e-05,0.000257299505144136
"33",10581,0.832998731271124,0.791886421712994,0.891102107184329,0.51,0.51,0.51,0.702817543879905,0.578306024151035,0.901941034552522,0.562935709144935
"34",13048,3.35361623513198e-07,6.4965508019064e-07,1.42819785836627e-09,0.51,0.02,0.02,0,0.02,6.04640922119644e-09,2.90360396080622e-08
"35",16244,0.0356329968363698,0.0020407411826286,0.0394803105745666,0.51,0.02,0.02,0.0075662990400156,0,0.00922280821843511,0.17485526598632
"36",10707,0.207550892774539,0.155745486134237,0.353305791696994,0.02,0.02,0,0.264366273145013,0.885500442459931,0.811336928299611,0.815209426420006
"37",13199,0.638383355784486,0.942230363145817,0.886462121333336,0.51,0.02,0.02,0.98360636476383,0.972186664139064,0.349787353959549,0.885546166481962
"38",8474,0.91077245702672,0.973388948824545,0.997382191739693,0.02,0.51,0.51,0.81713262896951,0.990516134997942,0.662101623225905,0.0607520111319951
"39",18692,0.311576292174327,0.0261801601072505,0.69226307827321,0.51,0.51,0.02,0.974008465846214,0.541306744069239,0.72050585917499,0.320684089150146
"40",13383,0.0042136238223927,0.00601398399944441,0.00334844483099139,0.51,0.02,0.02,0.133634020397346,0.0367201555185133,0.128028576876165,0.00985459391434576
"41",14085,0.660058342761295,0.666289609150838,0.550117098062141,0.02,0.51,0.02,0.21175328117541,0.805848254343395,0.908455949807125,0.664489830305446
"42",13501,1.93435877940155e-05,6.66685458315715e-06,6.12100156551205e-05,0.51,0,0,0.000252120944890015,3.28762152806533e-05,4.65238137313873e-05,1.70633146360755e-06
"43",16444,0.000965539348641597,7.26682768757943e-05,7.93060168591644e-05,0.02,0.02,0.02,0.00115439011419545,7.23099516945367e-05,0.0011256215137558,0.000219938424899304
"44",3122,0.215622822533659,0.858287643073972,0.607448770879131,0.51,0.02,0.02,0.11539451211202,0.943536320079519,0.154972748972951,0.820197632838274
"45",16030,4.48872067031641e-07,5.22021154676745e-06,9.79111453304629e-06,0.51,0.51,0.51,3.26069203702437e-06,3.58369915579448e-07,1.0122077960923e-06,1.46494013876972e-07
"46",4074,0.999620778509699,0.999264243166717,0.999724888193403,0.51,0.02,0.51,0.998405611962922,1,0.999571814127043,0.984508402632519
"47",19126,0.955879004179229,0.342796628149866,0.101651226885298,0.02,0.51,0.51,0.985628348750286,0.763752798851847,0,0.947218988978607
"48",2964,0.997904781407793,0.995671468818799,0.998816828806889,0.51,0.51,0.02,0.999807008311893,0.988947149741781,0.99912089671706,0.999961371169594
"49",12715,0.0044100567352261,0.182818455506616,0.00310283775283664,0.02,0.51,0.02,0.329510919736998,0.398710312620606,0.00467851001808645,0.0323577457818035
"50",3948,0.996192958993535,0.956566826016827,0.980273644532374,0.51,0.51,0.51,0.995923511215573,0.948344932387009,0.997076302060249,0.863240759347881
"51",18865,1.49151045971642e-06,7.39697348319044e-08,9.04351147603764e-06,0.51,0.02,0.02,1,1.4841067976412e-05,3.26303383921033e-05,4.44233605315463e-06
