"","id","1","2","3","4","5","6","7","8","9","10"
"1",0,0.999992966929333,0.000713920399754135,0.839433165852219,0.83015764039621,0.688157553589972,0.807292118695869,0.789741413674032,0.893792984674624,0.773991905874601,0.813365829235608
"2",1,0.320827871142486,0.403955861232685,0.655833542433537,0.736190806894047,0.703718100438664,0.736698669659628,0.695920413902156,0.659569518952695,0.656915816501233,0.693814676405135
"3",2,1.33466446644911e-06,0.000540224583812662,0.184100253354023,0.553810658021156,0.555994706106979,0.575382128020038,0.467180560963446,0.512581527863147,0.494953191088032,0.561078004159875
"4",3,0.999916383819863,0.999999999997385,0.996754114758769,0.653715627915484,0.540358273625307,0.592711457594042,0.554367099366641,0.480446693471308,0.545675495507035,0.635271420499388
"5",4,0.999999657331851,0.999999448389486,0.955900373706332,0.786831974190443,0.759019337280537,0.797486107553865,0.778163932572043,0.810920206821772,0.83561251150456,0.760285856364088
"6",5,0.99997433444303,0.999999992227859,0.403152728600548,0.124363257368957,0.12596013777041,0.139324665866844,0.150560262769286,0.11558858062757,0.0714879095325957,0.159556173823653
"7",6,0.88089306648116,4.82654768617451e-20,0.975581803963338,0.186513334076266,0.276365990154073,0.289288136073994,0.481883729014561,0.2707360055184,0.708756211325674,0.0253444806775218
"8",7,0.986854692094789,0.999999999999761,0.594119743415357,0.671374235187069,0.313171567902127,0.132609643535917,0.796715329884378,0.836686337639647,0.595461495883535,0.742649990265871
"9",8,0.999999657331851,0.999999448389486,0.955900373706332,0.786831974190443,0.759019337280537,0.797486107553865,0.778163932572043,0.810920206821772,0.83561251150456,0.760285856364088
"10",9,0.999999135381492,0.999999999999994,0.906735220135988,0.728124392745189,0.752884203698079,0.794489712878241,0.739362515557452,0.681687077551144,0.923344141176255,0.917197171927072
"11",10,0.025252667299234,0.0101740313815399,0.515501494237523,0.541369995687615,0.521454084168937,0.520827861942187,0.50083365075124,0.49918849814643,0.524240821973425,0.487702327538761
"12",11,0.025252667299234,0.0101740313815399,0.515501494237523,0.541369995687615,0.521454084168937,0.520827861942187,0.50083365075124,0.49918849814643,0.524240821973425,0.487702327538761
"13",12,0.0989652996415307,0.0815927823550486,0.633408385607548,0.572699705993757,0.419023525476395,0.698680161597712,0.699173928664566,0.417577725324721,0.395353581737281,0.47960809240037
"14",13,0.999999880451428,0.00189775543771235,0.0330809761387669,0.270045433810422,0.203156619491578,0.456105039094191,0.3391872043891,0.208728465134864,0.196578543512337,0.339455859278534
"15",14,3.74966474895289e-05,0.817512116802582,0.99989801102641,0.479457981249689,0.657905248326108,0.530846896296699,0.713634726455519,0.689561559859581,0.637377302378202,0.765475270537925
"16",15,0.025252667299234,0.0101740313815399,0.515501494237523,0.541369995687615,0.521454084168937,0.520827861942187,0.50083365075124,0.49918849814643,0.524240821973425,0.487702327538761
"17",16,0.0114875817990421,1,0.958950470798788,0.078670239637619,0.339775098386781,0.99175444999801,0.985876960468609,0.950999326900922,0.929903735334268,0.976902578374025
"18",17,0.411208456259586,0.997173326731435,0.0764691444667429,0.252313471180511,0.405431586807555,0.376171703639408,0.254443653508134,0.394526293492388,0.499081440974693,0.38770345320719
"19",18,0.999999391840013,1.75208414307812e-07,0.535323895058834,0.803060888308884,0.922360969587697,0.941265985773895,0.884851885995984,0.934350728488558,0.809518715163321,0.666059175730265
"20",19,0.0021957358184673,1.97606495061026e-08,0.549596833971487,0.44735213711366,0.565877374490206,0.465510319569688,0.447509031434469,0.486831327863952,0.530819039487979,0.458465598700576
"21",20,0.025252667299234,0.0101740313815399,0.515501494237523,0.541369995687615,0.521454084168937,0.520827861942187,0.50083365075124,0.49918849814643,0.524240821973425,0.487702327538761
"22",21,0.999999999776845,0.999999988275224,0.998086545118914,0.711178810140731,0.724854300908968,0.749496842000406,0.781628667248572,0.636778555560636,0.931557538656654,0.646477631310171
"23",22,0.999998386098219,1.85973410813394e-13,0.233770578313457,0.791743522452837,0.778690232755226,0.78828575149165,0.693192335200476,0.754758927935927,0.631160556982846,0.800951723210609
"24",23,0.999988532097711,0.999993046989392,0.169592988777466,0.737483131046063,0.863476395956992,0.834827595457128,0.804253962484789,0.848038953230305,0.618649211459022,0.851086009983836
