"","id","1","2","3","4","5","6","7","8","9","10"
"1",0,0.953136540318942,0.946677968377589,0.948104972937571,0.781003121427787,0.735640424704725,0.813433156017967,0.746190140882861,0.876313940624688,0.817749637625967,0.845131231719463
"2",1,0.898765445731056,0.828705700253139,0.888749205718115,0.706456990392253,0.682464186127316,0.718039274142415,0.618489171796449,0.699780755296728,0.634298725885808,0.64234156758234
"3",2,0.851338939575454,0.758880422065923,0.845000190960664,0.526204911438064,0.495550893334774,0.505283910367587,0.488344933581747,0.593865485552094,0.517327056282992,0.530669487791102
"4",3,0.968001362475161,0.969317296365415,0.970706963437458,0.645149445921568,0.500385263005678,0.658431193525589,0.716968803389851,0.791885489212083,0.803895960739125,0.757350778097792
"5",4,0.957838480128115,0.936762337938427,0.955349484696798,0.772418361475374,0.760645007132824,0.789471120265066,0.761338081155991,0.819031991169844,0.794365853598188,0.760010847818519
"6",5,0.771926170856622,0.576289856206286,0.745512640629763,0.100411123200679,0.0874123022091562,0.122232269270218,0.178638212358137,0.18114633149934,0.118270859350157,0.253991112172913
"7",6,0.799112751703487,0.68355196129355,0.844844471451717,0.350551409962586,0.324480845519651,0.304152835969363,0.277649215490613,0.44360358105509,0.475283010941829,0.302631252508449
"8",7,0.81492032253725,0.639470071769289,0.774332960206569,0.477901579870575,0.50851806960464,0.330472785305887,0.516019867364734,0.578717157256791,0.524881024865349,0.355549264200839
"9",8,0.957838480128115,0.936762337938427,0.955349484696798,0.772418361475374,0.760645007132824,0.789471120265066,0.761338081155991,0.819031991169844,0.794365853598188,0.760010847818519
"10",9,0.978754949386009,0.969452618739569,0.970333301073452,0.770259652835354,0.720705687258358,0.793536287725345,0.739198412109142,0.870376307054906,0.874832523976215,0.897508124840805
"11",10,0.898535040857358,0.837427089978031,0.889945417966982,0.536559615265077,0.507005890787429,0.5083182502141,0.541718350377465,0.636532297651764,0.587461008628397,0.550686221684965
"12",11,0.898535040857358,0.837427089978031,0.889945417966982,0.536559615265077,0.507005890787429,0.5083182502141,0.541718350377465,0.636532297651764,0.587461008628397,0.550686221684965
"13",12,0.72866443041213,0.648711226791575,0.692652633340145,0.490325096368807,0.501885060425226,0.657232694279198,0.486095265192804,0.359602476639315,0.392079564157513,0.465347953366626
"14",13,0.784825925236374,0.762752645259667,0.770195018880074,0.299413334122696,0.217018547565878,0.42410647759693,0.396497684941117,0.344560270718325,0.344885032948886,0.449720270583205
"15",14,0.862197529928037,0.793553151179114,0.924137860186286,0.593007048931375,0.709673055127489,0.709231709155313,0.735429265271157,0.507164078539283,0.684352835946168,0.624908088598313
"16",15,0.898535040857358,0.837427089978031,0.889945417966982,0.536559615265077,0.507005890787429,0.5083182502141,0.541718350377465,0.636532297651764,0.587461008628397,0.550686221684965
"17",16,0.98154218873235,0.983429871871982,0.990343153982646,0.403939816339321,0.388702751947817,0.812937234543087,0.887699324241606,0.941947872215809,0.961911628734154,0.978252188580372
"18",17,0.884326801883928,0.841873538527189,0.85027548475216,0.22804648399398,0.286084233453536,0.349346453836158,0.464791482933932,0.604204021807754,0.451506859544777,0.51028508138882
"19",18,0.906547950251409,0.774772202118577,0.885374730197309,0.783364412217048,0.80876662435288,0.872097470759141,0.670994772118541,0.737627796608918,0.669876727392847,0.589875452286733
"20",19,0.835571178404617,0.734352214271436,0.810398137798476,0.451185134006397,0.512753192030953,0.431668714389846,0.432312337574954,0.56900756586445,0.523148906184617,0.431750512320996
"21",20,0.898535040857358,0.837427089978031,0.889945417966982,0.536559615265077,0.507005890787429,0.5083182502141,0.541718350377465,0.636532297651764,0.587461008628397,0.550686221684965
"22",21,0.962150788556684,0.946945837168121,0.97198654669415,0.768042879569841,0.681291203283314,0.799334223771704,0.793700382514299,0.846357733254891,0.879844511466135,0.76837521321965
"23",22,0.890356306201155,0.869762167697388,0.91592791915716,0.760484590754222,0.725927282815674,0.738303880475783,0.73351519548366,0.844068464355845,0.672112703363538,0.674458731907375
"24",23,0.918770174266692,0.867630757981111,0.863689114200056,0.709411880055955,0.774567796155698,0.800128010173729,0.758043107319539,0.730577453983917,0.660574778135302,0.694677225752874
"25",24,0.898535040857358,0.837427089978031,0.889945417966982,0.536559615265077,0.507005890787429,0.5083182502141,0.541718350377465,0.636532297651764,0.587461008628397,0.550686221684965
"26",25,0.924154770148111,0.873231409239985,0.812449171189184,0.698836606986169,0.812818367920707,0.680058317547738,0.721856073660705,0.685307220234457,0.675474310007391,0.633596491320385
"27",26,0.947162215088497,0.910491380107356,0.938666694631242,0.500146870214282,0.394787207242076,0.514470951609392,0.61626950498813,0.663073043885529,0.617390004441481,0.683259942958665
"28",27,0.965292279563839,0.951231612491531,0.955911384853695,0.784138517723134,0.617199111904723,0.590046278245134,0.78215218569146,0.90260421926023,0.853864963835217,0.655235593433248
"29",28,0.623416751932117,0.557506937121961,0.434625719787336,0.166176661502622,0.127948927538277,0.126470220382876,0.253890248715998,0.154126954099247,0.328504851721681,0.151829693973166
"30",29,0.398396391718451,0.31181845519974,0.389218909338801,0.177269647442279,0.144270989919524,0.135308300610114,0.0905184959450277,0.151453573501689,0.0939878581296774,0.0847587517834737
"31",30,0.75857580363101,0.678678710888986,0.733376607710168,0.426308999801054,0.418604445947174,0.84784019007214,0.358152903351544,0.434025764323488,0.283859038581817,0.366557174971749
"32",31,0.896913732898564,0.830476746916215,0.886948107947501,0.589811000950801,0.476933060102034,0.424188701782954,0.462769048448923,0.61402824876966,0.574637601419318,0.674705554730123
"33",32,0.92283903112904,0.810482373364612,0.909348186685505,0.549595256982607,0.510808214242324,0.566221743612167,0.61393966836766,0.708121936942462,0.567218732805615,0.55129131398246
"34",33,0.884007895200992,0.765292557873147,0.906755598869336,0.942586686636548,0.870744716542757,0.865119156795977,0.831786017123828,0.864491225029681,0.754599808319554,0.594909681676789
